PTS_lag1,PTS_lag2,PTS_lag3,PTS_lag4,PTS_lag5,PTS_lag6,PTS_lag7,REB_lag1,REB_lag2,REB_lag3,REB_lag4,REB_lag5,REB_lag6,REB_lag7,AST_lag1,AST_lag2,AST_lag3,AST_lag4,AST_lag5,AST_lag6,AST_lag7,STL_lag1,STL_lag2,STL_lag3,STL_lag4,STL_lag5,STL_lag6,STL_lag7,BLK_lag1,BLK_lag2,BLK_lag3,BLK_lag4,BLK_lag5,BLK_lag6,BLK_lag7,TOV_lag1,TOV_lag2,TOV_lag3,TOV_lag4,TOV_lag5,TOV_lag6,TOV_lag7,FG3M_lag1,FG3M_lag2,FG3M_lag3,FG3M_lag4,FG3M_lag5,FG3M_lag6,FG3M_lag7,FG_PCT_lag1,FG_PCT_lag2,FG_PCT_lag3,FG_PCT_lag4,FG_PCT_lag5,FG_PCT_lag6,FG_PCT_lag7
10.0,7.0,8.0,14.0,9.0,11.0,8.0,7.0,10.0,9.0,9.0,6.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.833,0.3,0.667,0.583,0.667,0.714,0.75
7.0,10.0,7.0,8.0,14.0,9.0,11.0,6.0,7.0,10.0,9.0,9.0,6.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.833,0.3,0.667,0.583,0.667,0.714
25.0,7.0,10.0,7.0,8.0,14.0,9.0,15.0,6.0,7.0,10.0,9.0,9.0,6.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.5,0.833,0.3,0.667,0.583,0.667
6.0,25.0,7.0,10.0,7.0,8.0,14.0,7.0,15.0,6.0,7.0,10.0,9.0,9.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.6,0.8,0.5,0.833,0.3,0.667,0.583
4.0,6.0,25.0,7.0,10.0,7.0,8.0,5.0,7.0,15.0,6.0,7.0,10.0,9.0,6.0,1.0,5.0,2.0,1.0,3.0,2.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.333,0.6,0.8,0.5,0.833,0.3,0.667
2.0,4.0,6.0,25.0,7.0,10.0,7.0,4.0,5.0,7.0,15.0,6.0,7.0,10.0,0.0,6.0,1.0,5.0,2.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.333,0.6,0.8,0.5,0.833,0.3
2.0,2.0,4.0,6.0,25.0,7.0,10.0,5.0,4.0,5.0,7.0,15.0,6.0,7.0,0.0,0.0,6.0,1.0,5.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.5,0.333,0.6,0.8,0.5,0.833
4.0,2.0,2.0,4.0,6.0,25.0,7.0,3.0,5.0,4.0,5.0,7.0,15.0,6.0,1.0,0.0,0.0,6.0,1.0,5.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.333,0.25,0.5,0.333,0.6,0.8,0.5
8.0,4.0,2.0,2.0,4.0,6.0,25.0,7.0,3.0,5.0,4.0,5.0,7.0,15.0,1.0,1.0,0.0,0.0,6.0,1.0,5.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.429,0.333,0.25,0.5,0.333,0.6,0.8
8.0,8.0,4.0,2.0,2.0,4.0,6.0,7.0,7.0,3.0,5.0,4.0,5.0,7.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.667,0.429,0.333,0.25,0.5,0.333,0.6
7.0,8.0,8.0,4.0,2.0,2.0,4.0,6.0,7.0,7.0,3.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.667,0.429,0.333,0.25,0.5,0.333
9.0,7.0,8.0,8.0,4.0,2.0,2.0,16.0,6.0,7.0,7.0,3.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.667,0.429,0.333,0.25,0.5
8.0,9.0,7.0,8.0,8.0,4.0,2.0,7.0,16.0,6.0,7.0,7.0,3.0,5.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.571,0.4,0.6,0.667,0.429,0.333,0.25
9.0,8.0,9.0,7.0,8.0,8.0,4.0,7.0,7.0,16.0,6.0,7.0,7.0,3.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.667,0.571,0.4,0.6,0.667,0.429,0.333
6.0,9.0,8.0,9.0,7.0,8.0,8.0,9.0,7.0,7.0,16.0,6.0,7.0,7.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.375,0.667,0.571,0.4,0.6,0.667,0.429
20.0,17.0,10.0,10.0,13.0,11.0,8.0,11.0,12.0,15.0,11.0,8.0,8.0,7.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.588,0.778,0.357,0.417,0.75,0.625,0.6
15.0,20.0,17.0,10.0,10.0,13.0,11.0,12.0,11.0,12.0,15.0,11.0,8.0,8.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.467,0.588,0.778,0.357,0.417,0.75,0.625
14.0,15.0,20.0,17.0,10.0,10.0,13.0,5.0,12.0,11.0,12.0,15.0,11.0,8.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.636,0.467,0.588,0.778,0.357,0.417,0.75
10.0,14.0,15.0,20.0,17.0,10.0,10.0,13.0,5.0,12.0,11.0,12.0,15.0,11.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.231,0.636,0.467,0.588,0.778,0.357,0.417
19.0,10.0,14.0,15.0,20.0,17.0,10.0,13.0,13.0,5.0,12.0,11.0,12.0,15.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.643,0.231,0.636,0.467,0.588,0.778,0.357
21.0,19.0,10.0,14.0,15.0,20.0,17.0,10.0,13.0,13.0,5.0,12.0,11.0,12.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.667,0.643,0.231,0.636,0.467,0.588,0.778
4.0,21.0,19.0,10.0,14.0,15.0,20.0,6.0,10.0,13.0,13.0,5.0,12.0,11.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.333,0.667,0.643,0.231,0.636,0.467,0.588
6.0,4.0,21.0,19.0,10.0,14.0,15.0,8.0,6.0,10.0,13.0,13.0,5.0,12.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.333,0.667,0.643,0.231,0.636,0.467
16.0,6.0,4.0,21.0,19.0,10.0,14.0,12.0,8.0,6.0,10.0,13.0,13.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7,0.6,0.333,0.667,0.643,0.231,0.636
26.0,16.0,6.0,4.0,21.0,19.0,10.0,9.0,12.0,8.0,6.0,10.0,13.0,13.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.579,0.7,0.6,0.333,0.667,0.643,0.231
18.0,26.0,16.0,6.0,4.0,21.0,19.0,7.0,9.0,12.0,8.0,6.0,10.0,13.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.727,0.579,0.7,0.6,0.333,0.667,0.643
16.0,18.0,26.0,16.0,6.0,4.0,21.0,3.0,7.0,9.0,12.0,8.0,6.0,10.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.727,0.579,0.7,0.6,0.333,0.667
6.0,16.0,18.0,26.0,16.0,6.0,4.0,4.0,3.0,7.0,9.0,12.0,8.0,6.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.8,0.727,0.579,0.7,0.6,0.333
14.0,6.0,16.0,18.0,26.0,16.0,6.0,19.0,4.0,3.0,7.0,9.0,12.0,8.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,5.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.429,0.8,0.727,0.579,0.7,0.6
15.0,14.0,6.0,16.0,18.0,26.0,16.0,13.0,19.0,4.0,3.0,7.0,9.0,12.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.429,0.8,0.727,0.579,0.7
14.0,15.0,14.0,6.0,16.0,18.0,26.0,8.0,13.0,19.0,4.0,3.0,7.0,9.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.5,0.5,0.429,0.8,0.727,0.579
16.0,14.0,15.0,14.0,6.0,16.0,18.0,9.0,8.0,13.0,19.0,4.0,3.0,7.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.636,0.5,0.5,0.429,0.8,0.727
18.0,16.0,14.0,15.0,14.0,6.0,16.0,12.0,9.0,8.0,13.0,19.0,4.0,3.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.727,0.636,0.5,0.5,0.429,0.8
21.0,18.0,16.0,14.0,15.0,14.0,6.0,16.0,12.0,9.0,8.0,13.0,19.0,4.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.727,0.636,0.5,0.5,0.429
12.0,21.0,18.0,16.0,14.0,15.0,14.0,6.0,16.0,12.0,9.0,8.0,13.0,19.0,3.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.6,0.5,0.727,0.636,0.5,0.5
6.0,12.0,21.0,18.0,16.0,14.0,15.0,6.0,6.0,16.0,12.0,9.0,8.0,13.0,1.0,3.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.6,0.5,0.727,0.636,0.5
10.0,6.0,12.0,21.0,18.0,16.0,14.0,13.0,6.0,6.0,16.0,12.0,9.0,8.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.556,0.75,0.75,0.6,0.5,0.727,0.636
18.0,10.0,6.0,12.0,21.0,18.0,16.0,11.0,13.0,6.0,6.0,16.0,12.0,9.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.563,0.556,0.75,0.75,0.6,0.5,0.727
11.0,18.0,10.0,6.0,12.0,21.0,18.0,13.0,11.0,13.0,6.0,6.0,16.0,12.0,3.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.563,0.556,0.75,0.75,0.6,0.5
6.0,11.0,18.0,10.0,6.0,12.0,21.0,6.0,13.0,11.0,13.0,6.0,6.0,16.0,1.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625,0.563,0.556,0.75,0.75,0.6
2.0,6.0,11.0,18.0,10.0,6.0,12.0,8.0,6.0,13.0,11.0,13.0,6.0,6.0,0.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.625,0.563,0.556,0.75,0.75
14.0,2.0,6.0,11.0,18.0,10.0,6.0,7.0,8.0,6.0,13.0,11.0,13.0,6.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.25,0.5,0.625,0.563,0.556,0.75
15.0,14.0,2.0,6.0,11.0,18.0,10.0,13.0,7.0,8.0,6.0,13.0,11.0,13.0,2.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.538,0.25,0.5,0.625,0.563,0.556
22.0,15.0,14.0,2.0,6.0,11.0,18.0,15.0,13.0,7.0,8.0,6.0,13.0,11.0,2.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,0.467,0.538,0.25,0.5,0.625,0.563
21.0,22.0,15.0,14.0,2.0,6.0,11.0,14.0,15.0,13.0,7.0,8.0,6.0,13.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474,0.786,0.467,0.538,0.25,0.5,0.625
22.0,21.0,22.0,15.0,14.0,2.0,6.0,8.0,14.0,15.0,13.0,7.0,8.0,6.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.474,0.786,0.467,0.538,0.25,0.5
24.0,22.0,21.0,22.0,15.0,14.0,2.0,7.0,8.0,14.0,15.0,13.0,7.0,8.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.833,0.474,0.786,0.467,0.538,0.25
25.0,24.0,22.0,21.0,22.0,15.0,14.0,20.0,7.0,8.0,14.0,15.0,13.0,7.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.917,0.833,0.474,0.786,0.467,0.538
8.0,25.0,24.0,22.0,21.0,22.0,15.0,9.0,20.0,7.0,8.0,14.0,15.0,13.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.409,0.917,0.833,0.474,0.786,0.467
18.0,8.0,25.0,24.0,22.0,21.0,22.0,8.0,9.0,20.0,7.0,8.0,14.0,15.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.409,0.917,0.833,0.474,0.786
4.0,10.0,7.0,16.0,8.0,8.0,4.0,11.0,10.0,5.0,12.0,13.0,11.0,13.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,5.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.286,0.556,0.6,0.538,0.3,0.364,0.125
14.0,4.0,10.0,7.0,16.0,8.0,8.0,20.0,11.0,10.0,5.0,12.0,13.0,11.0,4.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.583,0.286,0.556,0.6,0.538,0.3,0.364
2.0,14.0,4.0,10.0,7.0,16.0,8.0,2.0,20.0,11.0,10.0,5.0,12.0,13.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,0.583,0.286,0.556,0.6,0.538,0.3
4.0,2.0,14.0,4.0,10.0,7.0,16.0,6.0,2.0,20.0,11.0,10.0,5.0,12.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,0.583,0.286,0.556,0.6,0.538
9.0,4.0,2.0,14.0,4.0,10.0,7.0,9.0,6.0,2.0,20.0,11.0,10.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,1.0,0.5,0.583,0.286,0.556,0.6
2.0,9.0,4.0,2.0,14.0,4.0,10.0,6.0,9.0,6.0,2.0,20.0,11.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667,1.0,0.5,0.583,0.286,0.556
7.0,2.0,9.0,4.0,2.0,14.0,4.0,6.0,6.0,9.0,6.0,2.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.667,1.0,0.5,0.583,0.286
3.0,7.0,2.0,9.0,4.0,2.0,14.0,7.0,6.0,6.0,9.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.6,0.5,0.667,1.0,0.5,0.583
3.0,3.0,7.0,2.0,9.0,4.0,2.0,4.0,7.0,6.0,6.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.6,0.5,0.667,1.0,0.5
4.0,3.0,3.0,7.0,2.0,9.0,4.0,3.0,4.0,7.0,6.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333,0.333,0.6,0.5,0.667,1.0
