PTS_lag1,PTS_lag2,PTS_lag3,PTS_lag4,PTS_lag5,PTS_lag6,PTS_lag7,REB_lag1,REB_lag2,REB_lag3,REB_lag4,REB_lag5,REB_lag6,REB_lag7,AST_lag1,AST_lag2,AST_lag3,AST_lag4,AST_lag5,AST_lag6,AST_lag7,STL_lag1,STL_lag2,STL_lag3,STL_lag4,STL_lag5,STL_lag6,STL_lag7,BLK_lag1,BLK_lag2,BLK_lag3,BLK_lag4,BLK_lag5,BLK_lag6,BLK_lag7,TOV_lag1,TOV_lag2,TOV_lag3,TOV_lag4,TOV_lag5,TOV_lag6,TOV_lag7,FG3M_lag1,FG3M_lag2,FG3M_lag3,FG3M_lag4,FG3M_lag5,FG3M_lag6,FG3M_lag7,FG_PCT_lag1,FG_PCT_lag2,FG_PCT_lag3,FG_PCT_lag4,FG_PCT_lag5,FG_PCT_lag6,FG_PCT_lag7
23.0,17.0,10.0,7.0,18.0,6.0,11.0,6.0,10.0,5.0,2.0,5.0,10.0,4.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.75,0.438,0.333,0.2,0.6,0.222,0.4
19.0,23.0,17.0,10.0,7.0,18.0,6.0,3.0,6.0,10.0,5.0,2.0,5.0,10.0,2.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.615,0.75,0.438,0.333,0.2,0.6,0.222
7.0,19.0,23.0,17.0,10.0,7.0,18.0,7.0,3.0,6.0,10.0,5.0,2.0,5.0,4.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.5,0.615,0.75,0.438,0.333,0.2,0.6
7.0,7.0,19.0,23.0,17.0,10.0,7.0,4.0,7.0,3.0,6.0,10.0,5.0,2.0,3.0,4.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.3,0.5,0.615,0.75,0.438,0.333,0.2
2.0,7.0,7.0,19.0,23.0,17.0,10.0,5.0,4.0,7.0,3.0,6.0,10.0,5.0,1.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.091,0.3,0.5,0.615,0.75,0.438,0.333
12.0,2.0,7.0,7.0,19.0,23.0,17.0,6.0,5.0,4.0,7.0,3.0,6.0,10.0,2.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.667,0.091,0.3,0.5,0.615,0.75,0.438
28.0,21.0,17.0,18.0,14.0,16.0,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,0.529,0.444,0.6,0.625,0.333,0.667,0.5
14.0,28.0,21.0,17.0,18.0,14.0,16.0,8.0,2.0,2.0,4.0,2.0,3.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,3.0,0.333,0.529,0.444,0.6,0.625,0.333,0.667
13.0,14.0,28.0,21.0,17.0,18.0,14.0,7.0,8.0,2.0,2.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,0.357,0.333,0.529,0.444,0.6,0.625,0.333
14.0,13.0,14.0,28.0,21.0,17.0,18.0,4.0,7.0,8.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,0.333,0.357,0.333,0.529,0.444,0.6,0.625
11.0,14.0,13.0,14.0,28.0,21.0,17.0,4.0,4.0,7.0,8.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,0.4,0.333,0.357,0.333,0.529,0.444,0.6
18.0,11.0,14.0,13.0,14.0,28.0,21.0,2.0,4.0,4.0,7.0,8.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,0.0,3.0,1.0,0.667,0.4,0.333,0.357,0.333,0.529,0.444
9.0,18.0,11.0,14.0,13.0,14.0,28.0,6.0,2.0,4.0,4.0,7.0,8.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,0.25,0.667,0.4,0.333,0.357,0.333,0.529
8.0,9.0,18.0,11.0,14.0,13.0,14.0,5.0,6.0,2.0,4.0,4.0,7.0,8.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.3,0.25,0.667,0.4,0.333,0.357,0.333
5.0,8.0,9.0,18.0,11.0,14.0,13.0,6.0,5.0,6.0,2.0,4.0,4.0,7.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.167,0.3,0.25,0.667,0.4,0.333,0.357
20.0,5.0,8.0,9.0,18.0,11.0,14.0,6.0,6.0,5.0,6.0,2.0,4.0,4.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.571,0.167,0.3,0.25,0.667,0.4,0.333
5.0,20.0,5.0,8.0,9.0,18.0,11.0,4.0,6.0,6.0,5.0,6.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.5,0.571,0.167,0.3,0.25,0.667,0.4
8.0,5.0,20.0,5.0,8.0,9.0,18.0,5.0,4.0,6.0,6.0,5.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.375,0.5,0.571,0.167,0.3,0.25,0.667
7.0,8.0,5.0,20.0,5.0,8.0,9.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.6,0.375,0.5,0.571,0.167,0.3,0.25
11.0,7.0,8.0,5.0,20.0,5.0,8.0,9.0,5.0,5.0,4.0,6.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.5,0.6,0.375,0.5,0.571,0.167,0.3
12.0,11.0,7.0,8.0,5.0,20.0,5.0,5.0,9.0,5.0,5.0,4.0,6.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.545,0.5,0.6,0.375,0.5,0.571,0.167
11.0,12.0,11.0,7.0,8.0,5.0,20.0,5.0,5.0,9.0,5.0,5.0,4.0,6.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.417,0.545,0.5,0.6,0.375,0.5,0.571
14.0,11.0,12.0,11.0,7.0,8.0,5.0,6.0,5.0,5.0,9.0,5.0,5.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.545,0.417,0.545,0.5,0.6,0.375,0.5
14.0,14.0,11.0,12.0,11.0,7.0,8.0,2.0,6.0,5.0,5.0,9.0,5.0,5.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.625,0.545,0.417,0.545,0.5,0.6,0.375
15.0,14.0,14.0,11.0,12.0,11.0,7.0,4.0,2.0,6.0,5.0,5.0,9.0,5.0,5.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0.5,0.625,0.545,0.417,0.545,0.5,0.6
13.0,15.0,14.0,14.0,11.0,12.0,11.0,10.0,4.0,2.0,6.0,5.0,5.0,9.0,0.0,5.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,0.5,0.5,0.625,0.545,0.417,0.545,0.5
12.0,13.0,15.0,14.0,14.0,11.0,12.0,10.0,10.0,4.0,2.0,6.0,5.0,5.0,1.0,0.0,5.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,0.5,0.5,0.5,0.625,0.545,0.417,0.545
12.0,12.0,13.0,15.0,14.0,14.0,11.0,13.0,10.0,10.0,4.0,2.0,6.0,5.0,3.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,4.0,2.0,0.0,0.462,0.5,0.5,0.5,0.625,0.545,0.417
19.0,12.0,12.0,13.0,15.0,14.0,14.0,9.0,13.0,10.0,10.0,4.0,2.0,6.0,4.0,3.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,2.0,0.636,0.462,0.5,0.5,0.5,0.625,0.545
22.0,19.0,12.0,12.0,13.0,15.0,14.0,5.0,9.0,13.0,10.0,10.0,4.0,2.0,2.0,4.0,3.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,4.0,4.0,0.8,0.636,0.462,0.5,0.5,0.5,0.625
9.0,22.0,19.0,12.0,12.0,13.0,15.0,5.0,5.0,9.0,13.0,10.0,10.0,4.0,0.0,2.0,4.0,3.0,1.0,0.0,5.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,4.0,0.273,0.8,0.636,0.462,0.5,0.5,0.5
10.0,9.0,22.0,19.0,12.0,12.0,13.0,6.0,5.0,5.0,9.0,13.0,10.0,10.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,0.333,0.273,0.8,0.636,0.462,0.5,0.5
4.0,10.0,9.0,22.0,19.0,12.0,12.0,8.0,6.0,5.0,5.0,9.0,13.0,10.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.333,0.333,0.273,0.8,0.636,0.462,0.5
9.0,4.0,10.0,9.0,22.0,19.0,12.0,2.0,8.0,6.0,5.0,5.0,9.0,13.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.429,0.333,0.333,0.273,0.8,0.636,0.462
15.0,9.0,4.0,10.0,9.0,22.0,19.0,5.0,2.0,8.0,6.0,5.0,5.0,9.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,8.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.6,0.429,0.333,0.333,0.273,0.8,0.636
26.0,15.0,9.0,4.0,10.0,9.0,22.0,11.0,5.0,2.0,8.0,6.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.5,0.6,0.429,0.333,0.333,0.273,0.8
15.0,26.0,15.0,9.0,4.0,10.0,9.0,4.0,11.0,5.0,2.0,8.0,6.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6,0.429,0.333,0.333,0.273
21.0,15.0,26.0,15.0,9.0,4.0,10.0,7.0,4.0,11.0,5.0,2.0,8.0,6.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,8.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.389,0.5,0.5,0.6,0.429,0.333,0.333
12.0,21.0,15.0,26.0,15.0,9.0,4.0,4.0,7.0,4.0,11.0,5.0,2.0,8.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,8.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.455,0.389,0.5,0.5,0.6,0.429,0.333
8.0,12.0,21.0,15.0,26.0,15.0,9.0,4.0,4.0,7.0,4.0,11.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.2,0.455,0.389,0.5,0.5,0.6,0.429
16.0,8.0,12.0,21.0,15.0,26.0,15.0,10.0,4.0,4.0,7.0,4.0,11.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.636,0.2,0.455,0.389,0.5,0.5,0.6
18.0,16.0,8.0,12.0,21.0,15.0,26.0,8.0,10.0,4.0,4.0,7.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.462,0.636,0.2,0.455,0.389,0.5,0.5
19.0,18.0,16.0,8.0,12.0,21.0,15.0,6.0,8.0,10.0,4.0,4.0,7.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.5,0.462,0.636,0.2,0.455,0.389,0.5
8.0,19.0,18.0,16.0,8.0,12.0,21.0,3.0,6.0,8.0,10.0,4.0,4.0,7.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.444,0.5,0.462,0.636,0.2,0.455,0.389
22.0,8.0,19.0,18.0,16.0,8.0,12.0,13.0,3.0,6.0,8.0,10.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.5,0.444,0.5,0.462,0.636,0.2,0.455
22.0,22.0,8.0,19.0,18.0,16.0,8.0,12.0,13.0,3.0,6.0,8.0,10.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,0.5,0.5,0.444,0.5,0.462,0.636,0.2
20.0,22.0,22.0,8.0,19.0,18.0,16.0,8.0,12.0,13.0,3.0,6.0,8.0,10.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.444,0.5,0.5,0.444,0.5,0.462,0.636
15.0,20.0,22.0,22.0,8.0,19.0,18.0,6.0,8.0,12.0,13.0,3.0,6.0,8.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.5,0.444,0.5,0.5,0.444,0.5,0.462
27.0,15.0,20.0,22.0,22.0,8.0,19.0,7.0,6.0,8.0,12.0,13.0,3.0,6.0,5.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.563,0.5,0.444,0.5,0.5,0.444,0.5
18.0,27.0,15.0,20.0,22.0,22.0,8.0,13.0,7.0,6.0,8.0,12.0,13.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.353,0.563,0.5,0.444,0.5,0.5,0.444
9.0,18.0,27.0,15.0,20.0,22.0,22.0,6.0,13.0,7.0,6.0,8.0,12.0,13.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.444,0.353,0.563,0.5,0.444,0.5,0.5
15.0,9.0,18.0,27.0,15.0,20.0,22.0,11.0,6.0,13.0,7.0,6.0,8.0,12.0,0.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.375,0.444,0.353,0.563,0.5,0.444,0.5
14.0,15.0,9.0,18.0,27.0,15.0,20.0,11.0,11.0,6.0,13.0,7.0,6.0,8.0,2.0,0.0,3.0,2.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.636,0.375,0.444,0.353,0.563,0.5,0.444
10.0,14.0,15.0,9.0,18.0,27.0,15.0,5.0,11.0,11.0,6.0,13.0,7.0,6.0,1.0,2.0,0.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.455,0.636,0.375,0.444,0.353,0.563,0.5
12.0,10.0,14.0,15.0,9.0,18.0,27.0,7.0,5.0,11.0,11.0,6.0,13.0,7.0,3.0,1.0,2.0,0.0,3.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.5,0.455,0.636,0.375,0.444,0.353,0.563
30.0,12.0,10.0,14.0,15.0,9.0,18.0,3.0,7.0,5.0,11.0,11.0,6.0,13.0,0.0,3.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.625,0.5,0.455,0.636,0.375,0.444,0.353
16.0,30.0,12.0,10.0,14.0,15.0,9.0,4.0,3.0,7.0,5.0,11.0,11.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.429,0.625,0.5,0.455,0.636,0.375,0.444
14.0,16.0,30.0,12.0,10.0,14.0,15.0,5.0,4.0,3.0,7.0,5.0,11.0,11.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.438,0.429,0.625,0.5,0.455,0.636,0.375
19.0,14.0,16.0,30.0,12.0,10.0,14.0,8.0,5.0,4.0,3.0,7.0,5.0,11.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.538,0.438,0.429,0.625,0.5,0.455,0.636
27.0,19.0,14.0,16.0,30.0,12.0,10.0,5.0,8.0,5.0,4.0,3.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.643,0.538,0.438,0.429,0.625,0.5,0.455
